"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Symbol"
"Cela1",-0.270321824245983,6.25486592500574,-1.71441639338939,0.11075618287414,0.686233476888307,-5.0725460313528,"Cela1"
"Gipr",0.53545554036454,-0.737102947622857,1.71401198137234,0.110832223061697,0.686233476888307,-5.07313545478676,"Gipr"
"Dlc1",0.939514110113058,1.34405898520184,1.7139450199134,0.110844818048568,0.686233476888307,-5.07323304171647,"Dlc1"
"Rimkla",0.576045844277043,1.97012347299232,1.71373776812857,0.110883808700096,0.686233476888307,-5.07353506729854,"Rimkla"
"Phf10",-0.131329050497133,5.14517723768347,-1.71360456725913,0.11090887442455,0.686233476888307,-5.07372916753529,"Phf10"
"Cnnm4",-0.224752087634469,8.70930975282487,-1.71350175340415,0.110928225351907,0.686233476888307,-5.07387898150529,"Cnnm4"
"Mgam",-0.312582628409134,8.22727682643243,-1.71343485855626,0.110940817450943,0.686233476888307,-5.07397645356735,"Mgam"
"Fam227a",0.354232215163976,0.658345758137205,1.71335507223129,0.110955837859132,0.686233476888307,-5.07409270666845,"Fam227a"
"Rusc1",-0.154217912348808,4.56601841740335,-1.71313062652086,0.110998101192743,0.686233476888307,-5.07441971871421,"Rusc1"
"Gm46781",0.64046729068154,-0.450834149981443,1.71312273844534,0.110999586783625,0.686233476888307,-5.07443121097419,"Gm46781"
"Krt19",-0.270373607032335,10.7129350399234,-1.71228156749569,0.111158108645855,0.686967459124992,-5.07565653973059,"Krt19"
"Szrd1",-0.169243653275553,6.36799630537284,-1.71194535920964,0.111221524367323,0.687113361526258,-5.07614618907191,"Szrd1"
"Rnps1-ps",-1.14146148010518,-3.37330274713583,-1.71162285107794,0.11128238602792,0.68724338648584,-5.07661583023466,"Rnps1-ps"
