"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Symbol"
"Gm14137",0.239635216683236,-0.463325863571734,0.939608129757126,0.365742563404027,0.587848791611105,-6.2981822323759,"Gm14137"
"Mark3",0.04984790470861,5.814366995382,0.939479786928751,0.365805818564362,0.587865013138051,-6.29830216059758,"Mark3"
"D930020B18Rik",-0.256994261893479,-0.733169287718961,-0.939407476619332,0.365841460877286,0.587865013138051,-6.29836972376612,"D930020B18Rik"
"Rogdi",-0.156183182720696,3.15763331205554,-0.939338503695643,0.365875460443416,0.587865013138051,-6.29843416446724,"Rogdi"
"4833439L19Rik",-0.109051615710317,7.23480411896285,-0.939055620932443,0.366014928143632,0.587972954525162,-6.29869841626162,"4833439L19Rik"
"Qars",-0.0677574935417526,7.0812977159412,-0.939036156985378,0.366024525691453,0.587972954525162,-6.29871659576739,"Qars"
"Gatd3a",0.0793988658778924,4.94281645187289,0.938933328559339,0.366075232668529,0.58798863844679,-6.29881263306946,"Gatd3a"
"Plac9",0.669390679075307,-0.931583679264224,0.938661354500936,0.366209372922276,0.58813831408374,-6.29906660134304,"Plac9"
"2810001A02Rik",0.0647736578958507,2.04858474645695,0.938562917233129,0.36625793165963,0.588150526284685,-6.29915850602065,"2810001A02Rik"
"Synrg",-0.07804262656839,5.11362029137549,-0.938007909708089,0.366531799531167,0.588518304309783,-6.29967652596923,"Synrg"
"Gm48365",0.221436052796433,0.658000619951422,0.937932709540817,0.366568918045471,0.588518304309783,-6.29974669420469,"Gm48365"
"Gigyf1",-0.160994816875871,4.42342032634124,-0.937773707611677,0.366647409488154,0.588578520865123,-6.29989504072123,"Gigyf1"
"Sgms1os1",0.148582441298695,0.693132172768779,0.937259582012541,0.36690128889645,0.588920242521731,-6.3003745639667,"Sgms1os1"
"Tmem161a",0.0596991278538441,5.0024318350955,0.936931179166447,0.367063521539599,0.58911480027159,-6.30068074542467,"Tmem161a"
"Abcc1",0.123608599084732,3.44212150248704,0.936450069148815,0.367301283278602,0.589430520635156,-6.30112913387686,"Abcc1"
"Gm14966",-0.219149650658044,-0.637066126407527,-0.936151892399405,0.367448694761778,0.589578033231731,-6.30140693103831,"Gm14966"
"Gm17354",-0.100745627754594,1.31714328446959,-0.936013417560271,0.367517167551051,0.589578033231731,-6.3015359155176,"Gm17354"
"Tulp4",0.0734187796940295,6.26404667038094,0.935949260965209,0.367548894626047,0.589578033231731,-6.30159566956193,"Tulp4"
"Nrtn",-0.144119031582386,2.24574094041447,-0.935932018901529,0.367557421594853,0.589578033231731,-6.30161172783863,"Nrtn"
"Gm2026",-0.33272459893437,1.06501915349878,-0.9355046344675,0.36776882663944,0.589851253000782,-6.30200968773273,"Gm2026"
"Fam174c",0.136404709393491,1.90708304156039,0.935219467879621,0.367909931322503,0.590011672107478,-6.30227513387824,"Fam174c"
"Sft2d3",0.0868210773124805,2.82966131493885,0.934953679649325,0.368041481518813,0.590156734713228,-6.30252247882885,"Sft2d3"
"Fbxo33",-0.0652871818865917,4.17433687632862,-0.934655051953215,0.368189324780574,0.590327888039949,-6.302800312043,"Fbxo33"
"Agap2",-0.236370300668629,0.0170489692118751,-0.934485163772724,0.368273450856673,0.590351208376886,-6.30295833610653,"Agap2"
"Gm47956",-0.160506191871722,-0.262608704975671,-0.93441061838418,0.368310368871096,0.590351208376886,-6.30302766779537,"Gm47956"
"Lrrc75b",0.615716911445944,-0.766612812862877,0.934270218601083,0.368379907804848,0.590351208376886,-6.30315823505272,"Lrrc75b"
"G6pdx",0.0889308025059963,5.74183561287716,0.934269038286805,0.368380492444484,0.590351208376886,-6.30315933263498,"G6pdx"
"5830417I10Rik",0.195382106433351,4.42794762775313,0.934097273482438,0.368465578854786,0.590351208376886,-6.30331904512073,"5830417I10Rik"
"Tfcp2",0.0916405665926856,2.65475852689831,0.934094513276221,0.368466946279108,0.590351208376886,-6.30332161144286,"Tfcp2"
"Ctc1",0.113355143486257,4.71580114337224,0.93404469868634,0.368491625366646,0.590351208376886,-6.30336792580004,"Ctc1"
